"Date","Price","Open","High","Low","Vol.","Change %"
"May 15, 2014","3,042.44","3,068.66","3,090.51","3,041.04","-","-0.88%"
"May 14, 2014","3,069.38","3,077.86","3,085.07","3,053.96","-","-0.27%"
"May 13, 2014","3,077.55","3,048.69","3,100.22","3,051.09","-","0.99%"
"May 12, 2014","3,047.47","3,024.94","3,063.05","3,002.82","-","0.77%"
"May 08, 2014","3,024.10","3,014.85","3,056.80","2,987.51","-","0.35%"
"May 07, 2014","3,013.42","2,888.65","3,058.52","2,877.18","-","4.21%"
"May 06, 2014","2,891.66","2,833.08","2,894.03","2,841.63","-","2.13%"
"May 05, 2014","2,831.29","2,845.46","2,858.95","2,818.55","-","-0.61%"
"May 02, 2014","2,848.68","2,849.95","2,851.57","2,818.61","-","-0.11%"
"Apr 30, 2014","2,851.81","2,839.13","2,855.67","2,827.92","-","0.39%"
"Apr 29, 2014","2,840.59","2,824.46","2,868.07","2,826.68","-","0.65%"
"Apr 28, 2014","2,822.20","2,781.65","2,827.64","2,744.01","-","1.35%"
"Apr 25, 2014","2,784.62","2,817.63","2,817.73","2,772.18","-","-1.19%"
"Apr 24, 2014","2,818.05","2,878.73","2,894.13","2,800.17","-","-2.10%"
"Apr 23, 2014","2,878.62","2,900.42","2,898.73","2,869.94","-","-0.73%"
"Apr 22, 2014","2,899.75","2,921.26","2,922.11","2,880.11","-","-0.77%"
"Apr 21, 2014","2,922.24","2,948.32","2,955.40","2,916.68","-","-0.89%"
"Apr 18, 2014","2,948.49","2,900.21","2,962.87","2,938.76","-","1.86%"
"Apr 17, 2014","2,894.54","2,897.67","2,920.50","2,857.69","-","-0.12%"
"Apr 16, 2014","2,897.92","2,864.39","2,901.61","2,838.06","-","1.20%"
"Apr 15, 2014","2,863.66","2,946.74","2,952.83","2,863.52","-","-2.86%"
"Apr 14, 2014","2,947.83","2,986.72","2,974.34","2,927.87","-","-1.34%"
"Apr 11, 2014","2,987.94","2,984.49","3,000.31","2,936.91","-","-0.03%"
"Apr 10, 2014","2,988.79","2,953.72","2,988.79","2,945.01","-","1.23%"
"Apr 09, 2014","2,952.54","2,949.78","2,962.20","2,921.95","-","0.12%"
"Apr 08, 2014","2,949.03","2,940.45","2,957.30","2,909.71","-","0.35%"
"Apr 07, 2014","2,938.76","3,016.80","3,010.63","2,914.60","-","-2.69%"
"Apr 04, 2014","3,020.04","2,975.67","3,031.13","2,977.92","-","1.53%"
"Apr 03, 2014","2,974.57","3,003.97","3,022.12","2,967.84","-","-0.93%"
"Apr 02, 2014","3,002.48","3,014.32","3,022.16","2,968.89","-","-0.38%"
"Apr 01, 2014","3,014.07","3,003.18","3,034.79","2,988.15","-","0.37%"
"Mar 31, 2014","3,002.95","2,947.23","3,002.95","2,939.42","-","1.94%"
"Mar 28, 2014","2,945.80","2,926.75","2,972.35","2,924.66","-","0.71%"
"Mar 27, 2014","2,925.04","2,947.24","2,955.89","2,901.16","-","-0.79%"
"Mar 26, 2014","2,948.42","2,920.25","2,980.42","2,918.34","-","1.04%"
"Mar 25, 2014","2,918.12","2,870.49","2,937.31","2,846.08","-","1.72%"
"Mar 24, 2014","2,868.88","2,884.73","2,944.03","2,867.43","-","-0.55%"
"Mar 21, 2014","2,884.73","2,909.61","2,892.69","2,802.71","-","-1.07%"
"Mar 20, 2014","2,915.90","2,915.70","2,933.51","2,874.98","-","-0.14%"
"Mar 19, 2014","2,919.90","2,956.64","2,992.29","2,915.15","-","-1.23%"
"Mar 18, 2014","2,956.15","2,864.12","2,969.61","2,843.25","-","3.29%"
"Mar 17, 2014","2,862.12","2,764.75","2,862.12","2,761.52","-","3.62%"
"Mar 14, 2014","2,762.26","2,763.39","2,762.26","2,625.88","-","-0.18%"
"Mar 13, 2014","2,767.33","2,813.76","2,843.86","2,767.33","-","-1.53%"
"Mar 12, 2014","2,810.31","2,886.00","2,873.00","2,809.06","-","-2.71%"
"Mar 11, 2014","2,888.48","2,964.97","2,957.31","2,881.68","-","-2.75%"
"Mar 07, 2014","2,970.05","2,962.25","3,022.34","2,928.28","-","0.24%"
"Mar 06, 2014","2,963.03","2,991.22","3,031.73","2,879.07","-","-0.85%"
"Mar 05, 2014","2,988.46","2,998.13","3,009.24","2,928.80","-","-0.38%"
"Mar 04, 2014","2,999.71","2,850.31","3,009.62","2,876.08","-","5.35%"
"Mar 03, 2014","2,847.30","3,133.27","3,059.92","2,760.97","-","-9.42%"
"Feb 28, 2014","3,143.47","3,151.77","3,176.24","3,112.83","-","-0.26%"
"Feb 27, 2014","3,151.64","3,203.97","3,214.19","3,125.11","-","-1.61%"
"Feb 26, 2014","3,203.29","3,225.72","3,239.52","3,192.27","-","-0.68%"
"Feb 25, 2014","3,225.30","3,240.20","3,252.71","3,212.18","-","-0.43%"
"Feb 24, 2014","3,239.33","3,237.20","3,245.67","3,218.47","-","0.04%"
"Feb 21, 2014","3,238.03","3,218.88","3,244.87","3,227.00","-","0.64%"
"Feb 20, 2014","3,217.55","3,222.03","3,220.04","3,183.93","-","-0.22%"
"Feb 19, 2014","3,224.56","3,254.71","3,261.14","3,213.08","-","-0.94%"
"Feb 18, 2014","3,255.06","3,257.35","3,280.87","3,245.94","-","-0.05%"
"Feb 17, 2014","3,256.85","3,229.61","3,269.04","3,237.33","-","0.89%"
"Feb 14, 2014","3,228.12","3,197.36","3,231.59","3,201.54","-","1.02%"
"Feb 13, 2014","3,195.57","3,235.85","3,231.96","3,189.89","-","-1.29%"
"Feb 12, 2014","3,237.43","3,207.31","3,241.35","3,216.58","-","0.98%"
"Feb 11, 2014","3,205.91","3,198.19","3,220.07","3,191.18","-","0.29%"
"Feb 10, 2014","3,196.70","3,210.83","3,219.86","3,193.74","-","-0.40%"
"Feb 07, 2014","3,209.54","3,188.62","3,212.22","3,188.69","-","0.69%"
"Feb 06, 2014","3,187.39","3,171.16","3,193.77","3,168.43","-","0.54%"
"Feb 05, 2014","3,170.39","3,137.10","3,178.24","3,131.27","-","1.07%"
"Feb 04, 2014","3,136.77","3,133.21","3,141.27","3,095.28","-","0.02%"
"Feb 03, 2014","3,136.24","3,154.45","3,174.21","3,131.81","-","-0.55%"
"Jan 31, 2014","3,153.68","3,170.10","3,191.77","3,146.18","-","-0.52%"
"Jan 30, 2014","3,170.07","3,175.56","3,195.42","3,133.17","-","-0.15%"
"Jan 29, 2014","3,174.80","3,187.52","3,237.92","3,167.28","-","-0.35%"
"Jan 28, 2014","3,186.02","3,209.61","3,230.77","3,181.64","-","-0.69%"
"Jan 27, 2014","3,208.22","3,240.65","3,254.58","3,203.12","-","-1.05%"
"Jan 24, 2014","3,242.35","3,260.75","3,267.19","3,234.05","-","-0.64%"
"Jan 23, 2014","3,263.08","3,267.86","3,297.83","3,262.50","-","-0.19%"
"Jan 22, 2014","3,269.17","3,284.06","3,284.88","3,255.73","-","-0.45%"
"Jan 21, 2014","3,284.11","3,275.78","3,297.99","3,277.42","-","0.28%"
"Jan 20, 2014","3,275.05","3,258.46","3,286.22","3,248.86","-","0.49%"
"Jan 17, 2014","3,259.08","3,243.66","3,282.44","3,233.70","-","0.45%"
"Jan 16, 2014","3,244.60","3,250.91","3,267.63","3,239.07","-","-0.18%"
"Jan 15, 2014","3,250.49","3,190.28","3,251.72","3,198.80","-","1.94%"
"Jan 14, 2014","3,188.65","3,199.18","3,203.32","3,156.52","-","-0.44%"
"Jan 13, 2014","3,202.74","3,176.76","3,211.66","3,174.04","-","0.83%"
"Jan 10, 2014","3,176.43","3,174.87","3,184.19","3,153.00","-","0.02%"
"Jan 09, 2014","3,175.85","3,171.00","3,193.62","3,168.71","-","0.16%"
"Jan 08, 2014","3,170.68","3,192.69","3,201.27","3,168.68","-","-0.67%"
"Jan 06, 2014","3,192.08","3,263.32","3,263.64","3,189.41","-","-2.28%"
"Dec 30, 2013","3,266.42","3,249.81","3,267.38","3,244.60","-","0.50%"
"Dec 27, 2013","3,250.27","3,259.56","3,267.71","3,249.06","-","-0.27%"
"Dec 26, 2013","3,259.19","3,270.96","3,276.08","3,257.23","-","-0.37%"
"Dec 25, 2013","3,271.31","3,275.82","3,285.71","3,269.49","-","-0.11%"
"Dec 24, 2013","3,275.05","3,279.71","3,288.38","3,265.69","-","-0.14%"
"Dec 23, 2013","3,279.65","3,273.33","3,288.71","3,267.61","-","0.24%"
"Dec 20, 2013","3,271.77","3,263.74","3,277.71","3,252.79","-","0.25%"
"Dec 19, 2013","3,263.74","3,217.55","3,280.22","3,233.68","-","1.51%"
"Dec 18, 2013","3,215.05","3,199.82","3,219.81","3,198.50","-","0.50%"
"Dec 17, 2013","3,199.12","3,179.85","3,203.90","3,177.23","-","0.59%"
"Dec 16, 2013","3,180.25","3,139.77","3,180.33","3,133.07","-","1.23%"
"Dec 13, 2013","3,141.56","3,133.13","3,150.96","3,132.02","-","0.27%"
"Dec 12, 2013","3,133.16","3,161.19","3,149.95","3,119.20","-","-1.00%"
"Dec 11, 2013","3,164.94","3,163.85","3,173.88","3,141.39","-","-0.00%"
"Dec 10, 2013","3,164.95","3,155.25","3,172.32","3,149.75","-","0.30%"
"Dec 09, 2013","3,155.48","3,139.37","3,161.24","3,134.25","-","0.55%"
"Dec 06, 2013","3,138.30","3,110.36","3,144.99","3,102.46","-","0.93%"
"Dec 05, 2013","3,109.36","3,127.15","3,146.77","3,104.36","-","-0.56%"
"Dec 04, 2013","3,126.97","3,136.59","3,150.63","3,119.07","-","-0.30%"
"Dec 03, 2013","3,136.45","3,176.48","3,172.97","3,124.56","-","-1.29%"
"Dec 02, 2013","3,177.57","3,178.55","3,202.30","3,165.23","-","-0.04%"
"Nov 29, 2013","3,178.91","3,179.54","3,184.10","3,155.54","-","-0.03%"
"Nov 28, 2013","3,179.72","3,173.52","3,196.99","3,175.98","-","0.21%"
"Nov 27, 2013","3,173.13","3,187.52","3,200.58","3,161.56","-","-0.40%"
"Nov 26, 2013","3,185.92","3,237.80","3,240.11","3,185.50","-","-1.58%"
"Nov 25, 2013","3,237.06","3,247.73","3,267.94","3,236.28","-","-0.31%"
"Nov 22, 2013","3,247.21","3,213.39","3,250.13","3,217.24","-","1.10%"
"Nov 21, 2013","3,211.82","3,252.10","3,237.19","3,205.40","-","-1.30%"
"Nov 20, 2013","3,254.07","3,264.92","3,254.51","3,234.67","-","-0.37%"
"Nov 19, 2013","3,266.02","3,261.98","3,273.52","3,255.60","-","0.11%"
"Nov 18, 2013","3,262.30","3,231.71","3,263.82","3,235.89","-","0.98%"
"Nov 15, 2013","3,230.68","3,217.63","3,240.40","3,210.46","-","0.47%"
"Nov 14, 2013","3,215.71","3,176.38","3,225.50","3,195.84","-","1.32%"
"Nov 13, 2013","3,173.70","3,236.36","3,228.25","3,161.99","-","-2.00%"
"Nov 12, 2013","3,238.32","3,208.78","3,241.14","3,206.56","-","0.94%"
"Nov 11, 2013","3,208.17","3,222.53","3,238.34","3,206.99","-","-0.42%"
"Nov 08, 2013","3,221.62","3,240.73","3,223.38","3,207.25","-","-0.65%"
"Nov 07, 2013","3,242.66","3,230.97","3,261.54","3,225.07","-","0.34%"
"Nov 06, 2013","3,231.68","3,244.64","3,253.08","3,229.55","-","-0.36%"
"Nov 05, 2013","3,243.26","3,260.26","3,278.90","3,242.74","-","-0.48%"
"Nov 01, 2013","3,258.94","3,246.81","3,262.33","3,243.17","-","0.37%"
"Oct 31, 2013","3,246.87","3,256.37","3,246.87","3,213.51","-","-0.38%"
"Oct 30, 2013","3,259.33","3,260.41","3,285.70","3,246.08","-","-0.01%"
"Oct 29, 2013","3,259.64","3,262.33","3,271.62","3,249.62","-","-0.08%"
"Oct 28, 2013","3,262.20","3,234.41","3,264.22","3,236.46","-","0.91%"
"Oct 25, 2013","3,232.78","3,211.11","3,235.43","3,196.52","-","0.66%"
"Oct 24, 2013","3,211.69","3,215.37","3,221.02","3,189.08","-","-0.08%"
"Oct 23, 2013","3,214.33","3,254.13","3,250.64","3,204.87","-","-1.26%"
"Oct 22, 2013","3,255.31","3,277.53","3,287.75","3,247.28","-","-0.70%"
"Oct 21, 2013","3,278.41","3,265.47","3,283.79","3,258.53","-","0.40%"
"Oct 18, 2013","3,265.47","3,227.01","3,272.34","3,226.45","-","1.25%"
"Oct 17, 2013","3,225.15","3,265.67","3,278.93","3,207.23","-","-1.23%"
"Oct 16, 2013","3,265.19","3,265.33","3,277.77","3,245.15","-","-0.05%"
"Oct 15, 2013","3,266.93","3,224.16","3,267.47","3,238.72","-","1.42%"
"Oct 14, 2013","3,221.05","3,217.24","3,222.30","3,197.33","-","0.09%"
"Oct 11, 2013","3,218.26","3,222.35","3,238.82","3,207.25","-","-0.07%"
"Oct 10, 2013","3,220.38","3,193.11","3,231.23","3,191.87","-","0.88%"
"Oct 09, 2013","3,192.18","3,198.39","3,217.42","3,179.66","-","-0.26%"
"Oct 08, 2013","3,200.48","3,157.12","3,202.59","3,153.52","-","1.37%"
"Oct 07, 2013","3,157.12","3,152.25","3,158.07","3,128.28","-","0.08%"
"Oct 04, 2013","3,154.46","3,133.33","3,157.23","3,117.41","-","0.57%"
"Oct 03, 2013","3,136.57","3,133.82","3,157.23","3,128.68","-","0.13%"
"Oct 02, 2013","3,132.54","3,155.84","3,164.55","3,123.06","-","-0.75%"
"Oct 01, 2013","3,156.31","3,133.49","3,160.60","3,127.92","-","0.72%"
"Sep 30, 2013","3,133.65","3,167.89","3,162.42","3,110.03","-","-1.16%"
"Sep 27, 2013","3,170.53","3,209.03","3,210.20","3,164.87","-","-1.24%"
"Sep 26, 2013","3,210.20","3,204.21","3,221.33","3,188.99","-","0.20%"
"Sep 25, 2013","3,203.86","3,163.29","3,203.86","3,151.42","-","1.27%"
"Sep 24, 2013","3,163.61","3,176.07","3,183.00","3,150.67","-","-0.45%"
"Sep 23, 2013","3,177.97","3,200.14","3,208.55","3,164.40","-","-0.72%"
"Sep 20, 2013","3,200.88","3,214.00","3,225.60","3,195.93","-","-0.43%"
"Sep 19, 2013","3,214.76","3,180.30","3,257.99","3,206.13","-","1.36%"
"Sep 18, 2013","3,171.59","3,194.53","3,223.22","3,166.59","-","-0.72%"
"Sep 17, 2013","3,194.64","3,185.39","3,194.64","3,166.50","-","0.24%"
"Sep 16, 2013","3,187.15","3,120.91","3,187.91","3,133.90","-","2.22%"
"Sep 13, 2013","3,117.92","3,140.51","3,145.87","3,104.99","-","-0.78%"
"Sep 12, 2013","3,142.44","3,163.66","3,181.56","3,126.04","-","-0.63%"
"Sep 11, 2013","3,162.22","3,168.74","3,190.49","3,151.81","-","-0.16%"
"Sep 10, 2013","3,167.21","3,151.72","3,189.54","3,144.98","-","0.54%"
"Sep 09, 2013","3,150.15","3,086.29","3,159.78","3,097.16","-","2.08%"
"Sep 06, 2013","3,085.97","3,088.53","3,146.32","3,070.06","-","-0.11%"
"Sep 05, 2013","3,089.24","2,997.79","3,091.86","2,999.62","-","3.07%"
"Sep 04, 2013","2,997.08","2,995.87","2,998.01","2,968.93","-","0.02%"
"Sep 03, 2013","2,996.45","2,979.63","3,010.23","2,978.04","-","0.61%"
"Sep 02, 2013","2,978.20","2,976.85","2,994.37","2,971.89","-","0.12%"
"Aug 30, 2013","2,974.70","2,990.54","2,995.25","2,955.41","-","-0.52%"
"Aug 29, 2013","2,990.26","2,983.79","3,013.19","2,975.78","-","0.22%"
"Aug 28, 2013","2,983.79","2,985.41","2,992.33","2,943.85","-","-0.10%"
"Aug 27, 2013","2,986.82","3,012.51","2,999.70","2,975.51","-","-0.92%"
"Aug 26, 2013","3,014.70","3,031.58","3,056.35","3,005.04","-","-0.51%"
"Aug 23, 2013","3,030.04","3,040.69","3,056.00","3,029.50","-","-0.33%"
"Aug 22, 2013","3,039.95","2,983.76","3,043.10","2,965.01","-","1.82%"
"Aug 21, 2013","2,985.52","2,993.50","3,016.77","2,966.23","-","-0.26%"
"Aug 20, 2013","2,993.18","3,012.82","2,994.74","2,972.46","-","-0.73%"
"Aug 19, 2013","3,015.28","3,001.91","3,017.29","2,985.48","-","0.41%"
"Aug 16, 2013","3,002.86","3,024.55","3,034.68","2,980.97","-","-0.69%"
"Aug 15, 2013","3,023.64","3,097.42","3,097.88","3,018.90","-","-2.39%"
"Aug 14, 2013","3,097.61","3,066.37","3,104.17","3,060.61","-","1.05%"
"Aug 13, 2013","3,065.49","3,021.07","3,076.67","3,031.79","-","1.47%"
"Aug 12, 2013","3,021.07","3,004.49","3,025.48","2,991.36","-","0.54%"
"Aug 09, 2013","3,004.71","2,957.63","3,006.72","2,955.46","-","1.64%"
"Aug 08, 2013","2,956.12","2,968.40","2,990.53","2,938.07","-","-0.34%"
"Aug 07, 2013","2,966.12","2,979.05","2,997.10","2,957.57","-","-0.43%"
"Aug 06, 2013","2,979.05","3,037.56","3,035.52","2,977.19","-","-1.97%"
"Aug 05, 2013","3,038.88","3,052.84","3,073.27","3,030.58","-","-0.47%"
"Aug 02, 2013","3,053.13","3,061.72","3,087.89","3,029.43","-","-0.21%"
"Aug 01, 2013","3,059.49","3,013.14","3,063.82","3,020.89","-","1.61%"
"Jul 31, 2013","3,010.93","3,040.13","3,058.35","3,009.94","-","-0.95%"
"Jul 30, 2013","3,039.69","3,111.22","3,123.46","3,034.04","-","-2.27%"
"Jul 29, 2013","3,110.19","3,111.87","3,126.88","3,098.04","-","-0.06%"
"Jul 26, 2013","3,112.03","3,113.59","3,134.04","3,104.87","-","0.01%"
"Jul 25, 2013","3,111.73","3,151.13","3,151.46","3,103.78","-","-1.28%"
"Jul 24, 2013","3,151.97","3,173.67","3,177.28","3,140.01","-","-0.69%"
"Jul 23, 2013","3,173.75","3,192.48","3,224.55","3,172.52","-","-0.52%"
"Jul 22, 2013","3,190.45","3,205.39","3,222.89","3,184.07","-","-0.46%"
"Jul 19, 2013","3,205.35","3,207.09","3,246.57","3,188.93","-","-0.07%"
"Jul 18, 2013","3,207.67","3,240.57","3,275.36","3,186.83","-","-1.03%"
"Jul 17, 2013","3,241.05","3,159.78","3,241.05","3,156.43","-","2.56%"
"Jul 16, 2013","3,160.20","3,147.71","3,175.44","3,146.65","-","0.40%"
"Jul 15, 2013","3,147.54","3,138.60","3,165.40","3,125.26","-","0.31%"
"Jul 12, 2013","3,137.86","3,082.00","3,138.31","3,084.84","-","1.81%"
"Jul 11, 2013","3,082.20","2,994.86","3,086.24","3,019.06","-","2.97%"
"Jul 10, 2013","2,993.22","3,013.53","3,022.36","2,986.02","-","-0.65%"
"Jul 09, 2013","3,012.89","3,027.00","3,039.25","3,007.28","-","-0.41%"
"Jul 08, 2013","3,025.42","3,020.46","3,039.49","3,010.80","-","0.15%"
"Jul 05, 2013","3,020.97","3,039.18","3,063.36","3,010.58","-","-0.57%"
"Jul 04, 2013","3,038.30","3,009.90","3,038.86","3,001.01","-","0.97%"
"Jul 03, 2013","3,009.04","3,023.29","3,019.21","2,986.65","-","-0.48%"
"Jul 02, 2013","3,023.42","3,024.43","3,034.54","3,012.69","-","-0.05%"
"Jul 01, 2013","3,025.04","3,010.84","3,029.62","2,986.12","-","0.47%"
"Jun 28, 2013","3,010.95","2,985.41","3,017.91","2,971.41","-","0.93%"
"Jun 27, 2013","2,983.25","3,014.12","3,030.87","2,972.79","-","-0.99%"
"Jun 26, 2013","3,013.06","2,962.07","3,024.97","2,963.55","-","1.74%"
"Jun 25, 2013","2,961.61","2,931.40","2,992.25","2,932.95","-","1.06%"
"Jun 24, 2013","2,930.65","2,947.72","2,960.45","2,923.37","-","-0.77%"
"Jun 21, 2013","2,953.36","2,943.78","2,977.79","2,930.94","-","0.31%"
"Jun 20, 2013","2,944.37","2,995.55","2,970.90","2,931.78","-","-1.93%"
"Jun 19, 2013","3,002.20","3,021.29","3,035.49","2,984.08","-","-0.65%"
"Jun 18, 2013","3,021.86","3,001.57","3,040.92","2,988.69","-","0.65%"
"Jun 17, 2013","3,002.37","2,955.17","3,006.09","2,954.30","-","1.60%"
"Jun 14, 2013","2,955.17","2,910.61","2,966.23","2,912.14","-","1.64%"
"Jun 13, 2013","2,907.37","2,942.33","2,921.85","2,879.43","-","-1.32%"
"Jun 11, 2013","2,946.31","3,023.43","3,039.22","2,935.08","-","-2.58%"
"Jun 10, 2013","3,024.43","3,037.78","3,071.51","3,006.00","-","-0.46%"
"Jun 07, 2013","3,038.38","2,975.93","3,049.12","2,986.51","-","2.19%"
"Jun 06, 2013","2,973.14","2,982.22","2,997.59","2,959.23","-","-0.33%"
"Jun 05, 2013","2,983.06","3,012.48","3,021.86","2,970.83","-","-1.00%"
"Jun 04, 2013","3,013.07","2,995.67","3,050.01","3,000.33","-","0.58%"
"Jun 03, 2013","2,995.67","3,010.53","3,037.63","2,959.41","-","-0.63%"
"May 31, 2013","3,014.73","3,062.03","3,083.19","2,997.95","-","-1.50%"
"May 30, 2013","3,060.60","3,058.41","3,083.18","3,037.04","-","0.08%"
"May 29, 2013","3,058.14","3,129.52","3,128.66","3,054.35","-","-2.35%"
"May 28, 2013","3,131.72","3,088.71","3,148.27","3,088.71","-","1.43%"
"May 27, 2013","3,087.62","3,097.13","3,117.00","3,074.46","-","-0.27%"
"May 24, 2013","3,095.94","3,131.90","3,148.50","3,081.96","-","-1.10%"
"May 23, 2013","3,130.40","3,241.95","3,194.99","3,121.45","-","-3.63%"
"May 22, 2013","3,248.24","3,198.08","3,259.02","3,193.91","-","1.57%"
"May 21, 2013","3,198.11","3,157.32","3,205.27","3,138.33","-","1.28%"
"May 20, 2013","3,157.65","3,140.28","3,178.81","3,145.02","-","0.60%"
"May 17, 2013","3,138.92","3,082.24","3,150.44","3,077.03","-","1.84%"
"May 16, 2013","3,082.22","3,134.38","3,142.72","3,080.67","-","-1.59%"
"May 15, 2013","3,132.07","3,152.32","3,165.73","3,112.39","-","-0.61%"
"May 14, 2013","3,151.36","3,176.47","3,194.83","3,141.76","-","-0.80%"
"May 13, 2013","3,176.87","3,208.06","3,204.69","3,162.50","-","-1.03%"
"May 10, 2013","3,210.03","3,238.73","3,263.44","3,197.87","-","-0.95%"
"May 08, 2013","3,240.69","3,231.40","3,245.95","3,209.00","-","0.27%"
"May 07, 2013","3,231.89","3,191.95","3,234.00","3,176.59","-","0.96%"
"May 06, 2013","3,201.03","3,185.80","3,216.32","3,179.01","-","0.51%"
"May 03, 2013","3,184.63","3,127.30","3,184.63","3,127.09","-","1.89%"
"May 02, 2013","3,125.51","3,136.33","3,154.85","3,107.84","-","-1.04%"
"Apr 30, 2013","3,158.21","3,110.26","3,168.78","3,102.62","-","1.57%"
"Apr 29, 2013","3,109.28","3,109.28","3,134.26","3,097.97","-","0.08%"
"Apr 26, 2013","3,106.90","3,115.44","3,121.02","3,077.79","-","-0.17%"
"Apr 25, 2013","3,112.18","3,128.52","3,157.09","3,102.17","-","-0.50%"
"Apr 24, 2013","3,127.96","3,046.92","3,129.86","3,054.50","-","2.70%"
"Apr 23, 2013","3,045.86","3,026.10","3,053.61","2,994.71","-","0.65%"
"Apr 22, 2013","3,026.30","3,036.19","3,072.86","3,009.66","-","-0.25%"
"Apr 19, 2013","3,033.96","3,019.00","3,046.96","3,002.45","-","0.59%"
"Apr 18, 2013","3,016.05","3,013.50","3,061.42","3,007.56","-","0.07%"
"Apr 17, 2013","3,013.99","3,061.27","3,079.21","2,995.94","-","-1.52%"
"Apr 16, 2013","3,060.37","3,060.52","3,094.90","3,034.38","-","-0.07%"
"Apr 15, 2013","3,062.59","3,127.24","3,111.72","3,036.61","-","-2.17%"
"Apr 12, 2013","3,130.44","3,170.65","3,159.35","3,110.68","-","-1.52%"
"Apr 11, 2013","3,178.75","3,247.43","3,254.26","3,169.13","-","-2.09%"
"Apr 10, 2013","3,246.60","3,247.86","3,265.00","3,233.27","-","0.01%"
"Apr 09, 2013","3,246.12","3,210.97","3,249.15","3,213.75","-","1.17%"
"Apr 08, 2013","3,208.71","3,231.62","3,264.14","3,205.32","-","-0.67%"
"Apr 05, 2013","3,230.22","3,258.40","3,272.59","3,212.37","-","-0.91%"
"Apr 04, 2013","3,259.76","3,265.25","3,304.18","3,237.55","-","-0.21%"
"Apr 03, 2013","3,266.71","3,270.82","3,279.37","3,244.98","-","-0.13%"
"Apr 02, 2013","3,270.82","3,261.31","3,281.46","3,257.96","-","0.27%"
"Apr 01, 2013","3,262.00","3,283.35","3,297.68","3,259.62","-","-0.72%"
"Mar 29, 2013","3,285.65","3,272.99","3,288.63","3,272.17","-","0.43%"
"Mar 28, 2013","3,271.61","3,232.08","3,273.02","3,209.42","-","1.17%"
"Mar 27, 2013","3,233.83","3,214.74","3,237.97","3,183.99","-","0.69%"
"Mar 26, 2013","3,211.60","3,239.16","3,256.12","3,194.24","-","-0.90%"
"Mar 25, 2013","3,240.86","3,282.96","3,323.45","3,236.48","-","-1.16%"
"Mar 22, 2013","3,279.02","3,321.62","3,317.89","3,279.02","-","-1.35%"
"Mar 21, 2013","3,323.92","3,329.60","3,345.63","3,319.44","-","-0.13%"
"Mar 20, 2013","3,328.10","3,297.56","3,331.85","3,285.55","-","0.93%"
"Mar 19, 2013","3,297.56","3,325.14","3,346.58","3,290.38","-","-0.83%"
"Mar 18, 2013","3,325.12","3,409.01","3,409.01","3,303.16","-","-2.67%"
"Mar 15, 2013","3,416.48","3,432.37","3,469.20","3,413.77","-","-0.38%"
"Mar 14, 2013","3,429.34","3,434.46","3,444.00","3,411.66","-","-0.15%"
"Mar 13, 2013","3,434.60","3,461.08","3,475.87","3,429.81","-","-0.80%"
"Mar 12, 2013","3,462.25","3,467.74","3,473.45","3,446.42","-","-0.15%"
"Mar 11, 2013","3,467.38","3,440.57","3,495.15","3,451.73","-","0.87%"
"Mar 07, 2013","3,437.57","3,433.26","3,452.14","3,426.59","-","0.13%"
"Mar 06, 2013","3,432.98","3,424.77","3,452.50","3,429.06","-","0.26%"
"Mar 05, 2013","3,423.97","3,366.21","3,428.29","3,382.29","-","1.75%"
"Mar 04, 2013","3,365.03","3,393.21","3,397.33","3,358.72","-","-0.84%"
"Mar 01, 2013","3,393.66","3,412.08","3,406.59","3,377.24","-","-0.57%"
"Feb 28, 2013","3,413.06","3,425.25","3,452.26","3,407.58","-","-0.33%"
"Feb 27, 2013","3,424.23","3,415.90","3,434.54","3,407.53","-","0.25%"
"Feb 26, 2013","3,415.56","3,457.81","3,434.76","3,406.14","-","-1.37%"
"Feb 25, 2013","3,463.14","3,443.01","3,468.45","3,433.47","-","0.63%"
"Feb 22, 2013","3,441.47","3,448.04","3,471.59","3,439.80","-","-0.17%"
"Feb 21, 2013","3,447.29","3,492.40","3,461.86","3,430.24","-","-1.45%"
